X,Y,plate.w,,,
-2.538035033,1.516193289,-2.57E-06,,,
-2.606109508,1.47156045,-2.52E-06,,,
-2.437918087,1.464429024,-2.71E-06,,,
-2.505992563,1.419796184,-2.66E-06,,,
-2.405875618,1.368031919,-2.81E-06,,,
-2.606021101,1.311034005,-2.61E-06,,,
-2.606065305,1.391297228,-2.57E-06,,,
-2.505948359,1.339532962,-2.71E-06,,,
-2.561221586,1.22030483,-2.71E-06,,,
-2.51642207,1.129575655,-2.81E-06,,,
-2.461148844,1.248803787,-2.81E-06,,,
-2.326612532,1.263143219,-2.95E-06,,,
-2.381885758,1.143915087,-2.96E-06,,,
-2.437158984,1.024686954,-2.95E-06,,,
-2.247349446,1.158254519,-3.10E-06,,,
-2.302622672,1.039026386,-3.10E-06,,,
-2.16808636,1.053365819,-3.23E-06,,,
-2.252098299,0.838432535,-3.24E-06,,,
-2.344628642,0.931559745,-3.10E-06,,,
-2.21009233,0.945899177,-3.24E-06,,,
-1.583300157,4.402025188,-3.60E-07,,,
-1.49552569,4.327953854,-4.78E-07,,,
-1.599866253,4.289111461,-4.79E-07,,,
-1.687640721,4.363182794,-3.59E-07,,,
-1.512091786,4.215040127,-6.02E-07,,,
-1.672753592,4.483318993,-2.35E-07,,,
0.538120237,-4.547644322,-4.82E-07,,,
0.648515219,-4.531859221,-4.83E-07,,,
0.758910201,-4.51607412,-4.81E-07,,,
0.578093603,-4.440843072,-6.07E-07,,,
0.688488585,-4.425057971,-6.06E-07,,,
0.618066969,-4.334041823,-7.33E-07,,,
0.51427838,-4.345014657,-7.37E-07,,,
0.474305014,-4.451815906,-6.09E-07,,,
0.41048979,-4.35598749,-7.37E-07,,,
0.346869049,-4.267050237,-8.58E-07,,,
0.450657638,-4.256077403,-8.60E-07,,,
0.554446227,-4.24510457,-8.58E-07,,,
0.387036896,-4.16714015,-9.83E-07,,,
0.490825486,-4.156167317,-9.83E-07,,,
0.427204744,-4.067230063,-1.11E-06,,,
0.330097366,-4.073701541,-1.11E-06,,,
0.289929518,-4.173611628,-9.85E-07,,,
0.232989988,-4.080173019,-1.11E-06,,,
-0.88786509,-2.854118516,-2.57E-06,,,
-0.964502881,-2.86122103,-2.53E-06,,,
-0.911491524,-2.947876139,-2.45E-06,,,
-0.988129316,-2.954978653,-2.40E-06,,,
-1.041140673,-2.868323545,-2.49E-06,,,
-0.935117959,-3.041633761,-2.32E-06,,,
-0.729353448,-3.180558046,-2.21E-06,,,
-0.800847898,-3.137285594,-2.25E-06,,,
-0.714445853,-3.095907352,-2.33E-06,,,
-0.785940303,-3.0526349,-2.36E-06,,,
-0.699538258,-3.011256658,-2.44E-06,,,
-0.872342348,-3.094013142,-2.28E-06,,,
-0.762313869,-2.958877277,-2.49E-06,,,
-0.848715914,-3.000255519,-2.40E-06,,,
-0.825089479,-2.906497897,-2.53E-06,,,
-0.604980047,-3.414765931,-1.94E-06,,,
-0.5244449,-3.426096772,-1.95E-06,,,
-0.443909752,-3.437427612,-1.95E-06,,,
-0.554497023,-3.328531078,-2.07E-06,,,
-0.473961876,-3.339861918,-2.07E-06,,,
-0.504013999,-3.242296224,-2.19E-06,,,
-0.664178695,-3.257571235,-2.13E-06,,,
-0.634579371,-3.336168583,-2.04E-06,,,
-0.584096347,-3.24993373,-2.16E-06,,,
-0.6492711,-3.172920541,-2.25E-06,,,
-0.569188752,-3.165283035,-2.28E-06,,,
-0.634363505,-3.088269847,-2.36E-06,,,
-0.245342701,-3.723233725,-1.59E-06,,,
-0.152997825,-3.724980596,-1.59E-06,,,
-0.060652949,-3.726727467,-1.60E-06,,,
-0.199312999,-3.639665815,-1.71E-06,,,
-0.106968123,-3.641412686,-1.71E-06,,,
-0.153283298,-3.556097905,-1.82E-06,,,
-0.240141408,-3.549063039,-1.82E-06,,,
-0.28617111,-3.632630948,-1.71E-06,,,
-0.326999518,-3.542028172,-1.82E-06,,,
-0.273784335,-3.337956409,-2.10E-06,,,
-0.320475433,-3.403635375,-2.01E-06,,,
-0.233617322,-3.410670241,-2.01E-06,,,
-0.28030842,-3.476349207,-1.92E-06,,,
-0.367166531,-3.46931434,-1.92E-06,,,
-0.19345031,-3.483384073,-1.92E-06,,,
-0.350527556,-3.306069681,-2.14E-06,,,
-0.397218654,-3.371748646,-2.04E-06,,,
-0.427270778,-3.274182953,-2.17E-06,,,
0.17649705,-3.993797771,-1.23E-06,,,
0.273604428,-3.987326293,-1.23E-06,,,
0.370711806,-3.980854815,-1.23E-06,,,
0.21711149,-3.900951044,-1.35E-06,,,
0.314218868,-3.894479566,-1.35E-06,,,
0.25772593,-3.808104318,-1.47E-06,,,
0.167038029,-3.809416961,-1.48E-06,,,
0.126423589,-3.902263687,-1.36E-06,,,
0.076350127,-3.810729604,-1.48E-06,,,
0.020998751,-3.725527769,-1.60E-06,,,
0.111686652,-3.724215125,-1.60E-06,,,
0.202374553,-3.722902482,-1.59E-06,,,
0.056335275,-3.63901329,-1.71E-06,,,
0.147023176,-3.637700646,-1.71E-06,,,
0.091671799,-3.55249881,-1.83E-06,,,
0.0100201,-3.553698509,-1.83E-06,,,
-0.025316424,-3.640212988,-1.71E-06,,,
-0.071631599,-3.554898207,-1.83E-06,,,
0.926212851,-4.278922647,-7.32E-07,,,
0.823497557,-4.297295706,-7.35E-07,,,
0.893919173,-4.388311854,-6.05E-07,,,
0.791203879,-4.406684913,-6.07E-07,,,
0.720782263,-4.315668764,-7.36E-07,,,
0.861625495,-4.497701061,-4.81E-07,,,
-1.590092708,-2.126593232,-2.97E-06,,,
-1.480436988,-2.198742841,-2.98E-06,,,
-1.370781268,-2.270892451,-2.98E-06,,,
-1.476408425,-2.064128132,-3.11E-06,,,
-1.366752705,-2.136277742,-3.12E-06,,,
-1.362724142,-2.001663032,-3.25E-06,,,
-1.451793264,-1.931929246,-3.25E-06,,,
-1.565477546,-1.994394345,-3.11E-06,,,
-1.540862385,-1.862195459,-3.25E-06,,,
-1.753780153,-1.51103748,-3.36E-06,,,
-1.675630968,-1.594217855,-3.36E-06,,,
-1.597481784,-1.67739823,-3.36E-06,,,
-1.643181245,-1.479154413,-3.47E-06,,,
-1.565032061,-1.562334789,-3.47E-06,,,
-1.532582338,-1.447271347,-3.58E-06,,,
-1.592470955,-1.367517403,-3.59E-06,,,
-1.703069862,-1.399400469,-3.48E-06,,,
-1.652359572,-1.287763459,-3.59E-06,,,
-1.526081597,-1.74385384,-3.36E-06,,,
-1.437012476,-1.813587627,-3.37E-06,,,
-1.347943354,-1.883321414,-3.37E-06,,,
-1.422231687,-1.695246009,-3.48E-06,,,
-1.333162566,-1.764979795,-3.48E-06,,,
-1.318381778,-1.646638177,-3.59E-06,,,
-1.389781964,-1.580182567,-3.59E-06,,,
-1.493631874,-1.628790399,-3.48E-06,,,
-1.461182151,-1.513726957,-3.59E-06,,,
-1.195444152,-2.663092576,-2.65E-06,,,
-1.140108637,-2.718482047,-2.62E-06,,,
-1.084773122,-2.773871517,-2.58E-06,,,
-1.107103294,-2.616927505,-2.75E-06,,,
-1.051767779,-2.672316975,-2.72E-06,,,
-1.018762437,-2.570762434,-2.85E-06,,,
-1.225785759,-2.561842414,-2.75E-06,,,
-1.137444901,-2.515677342,-2.85E-06,,,
-1.256127366,-2.460592251,-2.85E-06,,,
-0.931497539,-2.759666488,-2.67E-06,,,
-1.00813533,-2.766769003,-2.62E-06,,,
-0.975129988,-2.665214461,-2.76E-06,,,
-1.272713153,-2.325447563,-2.98E-06,,,
-1.154030688,-2.380532654,-2.99E-06,,,
-1.035348224,-2.435617745,-2.99E-06,,,
-1.170616475,-2.245387966,-3.13E-06,,,
-1.051934011,-2.300473057,-3.13E-06,,,
-1.068519798,-2.165328369,-3.26E-06,,,
-1.166587913,-2.110773257,-3.26E-06,,,
-1.26868459,-2.190832854,-3.12E-06,,,
-1.264656028,-2.056218145,-3.26E-06,,,
0.93828476,-4.583489451,-3.62E-07,,,
0.970578438,-4.474100244,-4.82E-07,,,
1.047237702,-4.559888634,-3.61E-07,,,
1.07953138,-4.450499427,-4.80E-07,,,
1.002872116,-4.364711037,-6.05E-07,,,
1.0161161,-4.676370849,-2.37E-07,,,
-1.908232469,-0.609109399,-3.68E-06,,,
-1.938574378,-0.515992114,-3.67E-06,,,
-1.836661258,-0.539019518,-3.76E-06,,,
-1.867003167,-0.445902232,-3.76E-06,,,
-1.765090046,-0.468929636,-3.85E-06,,,
-1.968916287,-0.422874828,-3.66E-06,,,
-1.780690658,-0.376694158,-3.85E-06,,,
-1.882603779,-0.353666754,-3.76E-06,,,
-1.79629127,-0.28445868,-3.85E-06,,,
-1.881212471,-0.685414078,-3.68E-06,,,
-1.844558384,-0.778376663,-3.68E-06,,,
-1.807904297,-0.871339249,-3.68E-06,,,
-1.782621261,-0.691628876,-3.77E-06,,,
-1.745967174,-0.784591461,-3.77E-06,,,
-1.684030052,-0.697843673,-3.86E-06,,,
-1.71105005,-0.621538994,-3.86E-06,,,
-1.809641259,-0.615324197,-3.77E-06,,,
-1.738070048,-0.545234315,-3.85E-06,,,
-1.661248329,-1.122559988,-3.68E-06,,,
-1.713779406,-1.039252495,-3.68E-06,,,
-1.610248469,-1.037110461,-3.77E-06,,,
-1.662779545,-0.953802968,-3.77E-06,,,
-1.559248608,-0.951660934,-3.86E-06,,,
-1.766310482,-0.955945002,-3.68E-06,,,
-1.600842423,-0.86705518,-3.86E-06,,,
-1.70437336,-0.869197214,-3.77E-06,,,
-1.642436238,-0.782449427,-3.86E-06,,,
-1.6150982,-1.188294649,-3.68E-06,,,
-1.555209583,-1.268048593,-3.68E-06,,,
-1.495320965,-1.347802537,-3.68E-06,,,
-1.51794821,-1.168579783,-3.77E-06,,,
-1.458059593,-1.248333727,-3.77E-06,,,
-1.420798221,-1.148864917,-3.86E-06,,,
-1.46694835,-1.083130256,-3.86E-06,,,
-1.56409834,-1.102845122,-3.77E-06,,,
-1.513098479,-1.017395595,-3.86E-06,,,
-1.581088665,-0.293995971,-4.05E-06,,,
-1.658023071,-0.260071715,-3.98E-06,,,
-1.642422459,-0.352307193,-3.98E-06,,,
-1.719356865,-0.318382937,-3.92E-06,,,
-1.734957477,-0.226147459,-3.92E-06,,,
-1.703756253,-0.410618414,-3.92E-06,,,
-2.397679272,1.670347166,-2.61E-06,,,
-2.384965074,1.749368796,-2.57E-06,,,
-2.293355519,1.683471097,-2.71E-06,,,
-2.28064132,1.762492727,-2.67E-06,,,
-2.189031765,1.696595028,-2.81E-06,,,
-2.372250875,1.828390426,-2.52E-06,,,
-2.365636803,1.573950061,-2.72E-06,,,
-2.333594334,1.477552956,-2.82E-06,,,
-2.261313049,1.587073992,-2.82E-06,,,
-2.389182172,1.927679338,-2.43E-06,,,
-2.387984047,2.021131823,-2.35E-06,,,
-2.314503914,1.961070551,-2.48E-06,,,
-2.313305789,2.054523036,-2.40E-06,,,
-2.239825656,1.994461764,-2.52E-06,,,
-2.386785922,2.114584308,-2.27E-06,,,
-2.222894359,1.895172852,-2.62E-06,,,
-2.297572617,1.861781639,-2.57E-06,,,
-2.205963062,1.79588394,-2.72E-06,,,
-2.286980172,2.331843356,-2.18E-06,,,
-2.323935364,2.260530535,-2.21E-06,,,
-2.360890555,2.189217714,-2.24E-06,,,
-2.224559863,2.275102669,-2.29E-06,,,
-2.261515055,2.203789848,-2.32E-06,,,
-2.162139554,2.218361982,-2.40E-06,,,
-2.213930289,2.06909517,-2.48E-06,,,
-2.287410422,2.129156442,-2.36E-06,,,
-2.188034921,2.143728576,-2.44E-06,,,
-2.186912938,2.688380807,-1.92E-06,,,
-2.247764655,2.635680307,-1.92E-06,,,
-2.308616372,2.582979808,-1.92E-06,,,
-2.155196856,2.594231692,-2.04E-06,,,
-2.216048573,2.541531193,-2.04E-06,,,
-2.123480773,2.500082577,-2.16E-06,,,
-2.274093912,2.425750221,-2.10E-06,,,
-2.291355142,2.504365014,-2.01E-06,,,
-2.198787343,2.462916399,-2.13E-06,,,
-2.211673603,2.369009534,-2.21E-06,,,
-2.149253294,2.312268847,-2.32E-06,,,
-2.136367034,2.406175712,-2.25E-06,,,
-2.03562406,3.125616073,-1.57E-06,,,
-2.110829922,3.074052054,-1.57E-06,,,
-2.186035785,3.022488034,-1.57E-06,,,
-2.019881835,3.031974936,-1.69E-06,,,
-2.095087698,2.980410917,-1.68E-06,,,
-2.00413961,2.938333799,-1.80E-06,,,
-2.147132551,2.834464548,-1.80E-06,,,
-2.166584168,2.928476291,-1.68E-06,,,
-2.075636081,2.886399173,-1.80E-06,,,
-1.98429768,2.696583747,-2.08E-06,,,
-1.990911657,2.777167098,-1.99E-06,,,
-2.062408127,2.725232472,-1.98E-06,,,
-2.069022104,2.805815823,-1.89E-06,,,
-1.997525634,2.857750448,-1.89E-06,,,
-2.140518574,2.753881197,-1.89E-06,,,
-2.030692045,2.631083357,-2.11E-06,,,
-2.108802491,2.659732082,-2.01E-06,,,
-2.077086409,2.565582967,-2.14E-06,,,
-1.822086634,3.559523272,-1.22E-06,,,
-1.90761868,3.513157531,-1.22E-06,,,
-1.993150725,3.46679179,-1.21E-06,,,
-1.819610851,3.458229642,-1.34E-06,,,
-1.905142896,3.4118639,-1.33E-06,,,
-1.817135067,3.356936011,-1.46E-06,,,
-1.973289212,3.265150143,-1.46E-06,,,
-1.983219969,3.365970966,-1.33E-06,,,
-1.89521214,3.311043077,-1.46E-06,,,
-1.811441124,3.261221888,-1.57E-06,,,
-1.889518197,3.215328954,-1.57E-06,,,
-1.967595269,3.16943602,-1.57E-06,,,
-1.805747181,3.165507765,-1.69E-06,,,
-1.883824254,3.119614831,-1.69E-06,,,
-1.800053238,3.069793642,-1.80E-06,,,
-1.93611082,2.982153747,-1.80E-06,,,
-1.951853044,3.075794884,-1.69E-06,,,
-1.868082029,3.025973694,-1.81E-06,,,
-1.538691702,3.995156925,-8.51E-07,,,
-1.634885883,3.955497953,-8.51E-07,,,
-1.731080065,3.91583898,-8.48E-07,,,
-1.548725522,3.88818745,-9.75E-07,,,
-1.644919703,3.848528478,-9.73E-07,,,
-1.558759342,3.781217975,-1.10E-06,,,
-1.735961393,3.700950594,-1.10E-06,,,
-1.733520729,3.808394787,-9.73E-07,,,
-1.647360367,3.741084285,-1.10E-06,,,
-1.563095492,3.680094029,-1.22E-06,,,
-1.651696517,3.639960338,-1.22E-06,,,
-1.740297542,3.599826648,-1.22E-06,,,
-1.567431641,3.578970083,-1.34E-06,,,
-1.656032667,3.538836392,-1.34E-06,,,
-1.571767791,3.477846137,-1.46E-06,,,
-1.735345975,3.397239386,-1.46E-06,,,
-1.737821759,3.498533017,-1.34E-06,,,
-1.653556883,3.437542761,-1.46E-06,,,
-1.429858657,4.134828848,-7.32E-07,,,
-1.413292561,4.247742575,-6.05E-07,,,
-1.331059432,4.167531296,-7.33E-07,,,
-1.314493337,4.280445023,-6.04E-07,,,
-1.232260208,4.200233744,-7.31E-07,,,
-1.396726465,4.360656302,-4.79E-07,,,
-1.24989305,4.094270995,-8.54E-07,,,
-1.348692275,4.061568547,-8.54E-07,,,
-1.4474915,4.028866099,-8.52E-07,,,
-1.267525893,3.988308245,-9.78E-07,,,
-1.366325117,3.955605797,-9.77E-07,,,
-1.285158735,3.882345496,-1.10E-06,,,
-1.46755914,3.814927149,-1.10E-06,,,
-1.45752532,3.921896624,-9.77E-07,,,
-1.376358938,3.848636322,-1.10E-06,,,
-1.725414987,-0.149818162,-3.94E-06,,,
-1.72946044,-0.07031262,-3.94E-06,,,
-1.638938092,-0.107413122,-4.01E-06,,,
-1.642983545,-0.027907579,-4.01E-06,,,
-1.552461196,-0.065008082,-4.09E-06,,,
-1.733505893,0.009192923,-3.93E-06,,,
-1.571546176,-0.217666674,-4.06E-06,,,
-1.648480581,-0.183742418,-4.00E-06,,,
-1.562003686,-0.141337378,-4.08E-06,,,
-1.944243887,0.443114126,-3.68E-06,,,
-1.965674705,0.344017419,-3.68E-06,,,
-1.987105523,0.244920711,-3.67E-06,,,
-1.867898377,0.38497347,-3.77E-06,,,
-1.889329195,0.285876762,-3.77E-06,,,
-1.791552867,0.326832814,-3.85E-06,,,
-1.813203117,0.139806555,-3.85E-06,,,
-1.90015432,0.192363633,-3.77E-06,,,
-1.802377992,0.233319684,-3.86E-06,,,
-1.601692079,0.162857926,-4.04E-06,,,
-1.664979008,0.217516222,-3.98E-06,,,
-1.675804133,0.124003093,-3.98E-06,,,
-1.739091062,0.178661388,-3.92E-06,,,
-1.728265937,0.272174518,-3.92E-06,,,
-1.749916187,0.085148259,-3.92E-06,,,
-1.585281785,0.08690259,-4.06E-06,,,
-1.659393839,0.048047757,-4.00E-06,,,
-1.568871491,0.010947254,-4.08E-06,,,
-2.091951456,0.964975447,-3.36E-06,,,
-2.133957425,0.857508806,-3.36E-06,,,
-2.175963394,0.750042164,-3.35E-06,,,
-2.015816551,0.876585076,-3.47E-06,,,
-2.05782252,0.769118434,-3.47E-06,,,
-1.939681646,0.788194704,-3.58E-06,,,
-1.993620147,0.596901423,-3.59E-06,,,
-2.084791771,0.673471794,-3.48E-06,,,
-1.966650897,0.692548064,-3.59E-06,,,
-1.924818387,0.521037887,-3.68E-06,,,
-1.897849137,0.616684527,-3.68E-06,,,
-1.829047377,0.540820991,-3.77E-06,,,
-1.802078126,0.636467632,-3.77E-06,,,
-1.733276366,0.560604095,-3.85E-06,,,
-1.870879886,0.712331168,-3.68E-06,,,
-1.772127367,0.404756574,-3.86E-06,,,
-1.848472877,0.46289723,-3.77E-06,,,
-1.752701866,0.482680335,-3.86E-06,,,
-2.125372665,1.58198025,-2.96E-06,,,
-2.197653949,1.472459214,-2.96E-06,,,
-2.269935234,1.362938177,-2.96E-06,,,
-2.061713565,1.467365472,-3.10E-06,,,
-2.13399485,1.357844435,-3.10E-06,,,
-1.998054466,1.352750693,-3.24E-06,,,
-2.111409062,1.153160777,-3.24E-06,,,
-2.190672148,1.258049477,-3.10E-06,,,
-2.054731764,1.252955735,-3.24E-06,,,
-1.932973703,1.253382068,-3.36E-06,,,
-1.989651001,1.15358711,-3.36E-06,,,
-2.046328299,1.053792152,-3.36E-06,,,
-1.867892941,1.154013444,-3.48E-06,,,
-1.924570239,1.054218485,-3.48E-06,,,
-1.802812178,1.054644819,-3.59E-06,,,
-1.89405849,0.877011409,-3.59E-06,,,
-1.970193395,0.965401781,-3.48E-06,,,
-1.848435334,0.965828114,-3.60E-06,,,
-1.928591865,1.442200559,-3.25E-06,,,
-1.992250965,1.556815337,-3.11E-06,,,
-1.859129265,1.531650424,-3.25E-06,,,
-1.922788364,1.646265203,-3.11E-06,,,
-1.789666664,1.62110029,-3.24E-06,,,
-2.055910065,1.671430115,-2.96E-06,,,
-1.265217617,4.503526049,-3.61E-07,,,
-1.182984488,4.42331477,-4.81E-07,,,
-1.289855477,4.391985536,-4.81E-07,,,
-1.372088605,4.472196815,-3.61E-07,,,
-1.207622348,4.311774257,-6.05E-07,,,
-1.131307747,4.225819282,-7.35E-07,,,
-1.106669887,4.337359794,-6.07E-07,,,
-1.030355285,4.251404819,-7.36E-07,,,
-1.005717425,4.362945332,-6.06E-07,,,
-0.929402824,4.276990357,-7.33E-07,,,
-1.082032027,4.448900307,-4.81E-07,,,
-1.348656105,4.591062645,-2.36E-07,,,
0.650915404,-4.231491013,-8.57E-07,,,
0.753630698,-4.213117954,-8.58E-07,,,
0.856345992,-4.194744896,-8.56E-07,,,
0.683763839,-4.128940203,-9.82E-07,,,
0.786479133,-4.110567145,-9.81E-07,,,
0.716612274,-4.026389393,-1.11E-06,,,
0.620143097,-4.04000295,-1.11E-06,,,
0.587294662,-4.14255376,-9.84E-07,,,
0.52367392,-4.053616507,-1.11E-06,,,
0.459991796,-3.971409459,-1.23E-06,,,
0.556460972,-3.957795903,-1.23E-06,,,
0.652930149,-3.944182346,-1.23E-06,,,
0.492778847,-3.875588855,-1.35E-06,,,
0.589248024,-3.861975299,-1.35E-06,,,
0.525565899,-3.779768251,-1.47E-06,,,
0.436285909,-3.789213607,-1.48E-06,,,
0.403498858,-3.885034211,-1.35E-06,,,
0.34700592,-3.798658962,-1.48E-06,,,
-0.806935217,-2.799040758,-2.67E-06,,,
-0.744159607,-2.851420138,-2.63E-06,,,
-0.681383996,-2.903799519,-2.58E-06,,,
-0.726005345,-2.743963,-2.76E-06,,,
-0.663229735,-2.79634238,-2.72E-06,,,
-0.645075473,-2.688885241,-2.85E-06,,,
-0.850567666,-2.70458873,-2.76E-06,,,
-0.769637794,-2.649510972,-2.86E-06,,,
-0.894200115,-2.610136703,-2.86E-06,,,
-0.474321897,-2.953345654,-2.57E-06,,,
-0.549394018,-2.972649322,-2.53E-06,,,
-0.484219265,-3.04966251,-2.45E-06,,,
-0.559291385,-3.068966179,-2.40E-06,,,
-0.624466138,-2.99195299,-2.49E-06,,,
-0.494116632,-3.145979367,-2.32E-06,,,
-0.531239756,-2.865192183,-2.67E-06,,,
-0.606311876,-2.884495851,-2.63E-06,,,
-0.588157614,-2.777038712,-2.76E-06,,,
-0.271480144,-3.256074945,-2.21E-06,,,
-0.348223366,-3.224188217,-2.24E-06,,,
-0.269175954,-3.174193481,-2.32E-06,,,
-0.345919175,-3.142306753,-2.35E-06,,,
-0.266871763,-3.092312017,-2.43E-06,,,
-0.424966587,-3.192301489,-2.27E-06,,,
-0.336021808,-3.045989896,-2.48E-06,,,
-0.41506922,-3.095984632,-2.40E-06,,,
-0.405171852,-2.999667775,-2.53E-06,,,
-0.11535591,-3.464197918,-1.95E-06,,,
-0.033704211,-3.46299822,-1.95E-06,,,
0.047947488,-3.461798522,-1.95E-06,,,
-0.077428522,-3.372297931,-2.07E-06,,,
0.004223177,-3.371098233,-2.07E-06,,,
-0.039501134,-3.280397944,-2.20E-06,,,
-0.195689934,-3.318770254,-2.14E-06,,,
-0.155522922,-3.391484086,-2.04E-06,,,
-0.117595534,-3.299584099,-2.17E-06,,,
-0.193385744,-3.23688879,-2.25E-06,,,
-0.115291344,-3.217702635,-2.28E-06,,,
-0.191081553,-3.155007326,-2.35E-06,,,
0.290468439,-3.718955366,-1.59E-06,,,
0.379748428,-3.70951001,-1.59E-06,,,
0.469028418,-3.700064655,-1.59E-06,,,
0.323210948,-3.629806414,-1.71E-06,,,
0.412490937,-3.620361058,-1.71E-06,,,
0.355953456,-3.540657462,-1.82E-06,,,
0.267859571,-3.544604578,-1.83E-06,,,
0.235117062,-3.63375353,-1.71E-06,,,
0.179765685,-3.548551694,-1.83E-06,,,
0.202848663,-3.341533688,-2.11E-06,,,
0.165789709,-3.411855396,-2.01E-06,,,
0.253883594,-3.407908279,-2.01E-06,,,
0.21682464,-3.478229987,-1.92E-06,,,
0.128730754,-3.482177103,-1.92E-06,,,
0.304918525,-3.474282871,-1.92E-06,,,
0.122065398,-3.321155107,-2.14E-06,,,
0.085006443,-3.391476814,-2.05E-06,,,
0.041282132,-3.300776526,-2.17E-06,,,
1.22957664,-4.201762002,-7.30E-07,,,
1.128455377,-4.227482217,-7.34E-07,,,
1.205114641,-4.313270607,-6.04E-07,,,
1.103993378,-4.338990822,-6.06E-07,,,
1.027334114,-4.253202432,-7.34E-07,,,
1.180652643,-4.424779212,-4.80E-07,,,
0.951839223,-4.174069313,-8.56E-07,,,
1.052960486,-4.148349098,-8.56E-07,,,
1.154081749,-4.122628882,-8.54E-07,,,
0.977465595,-4.069215978,-9.80E-07,,,
1.078586858,-4.043495763,-9.80E-07,,,
1.003091967,-3.964362643,-1.11E-06,,,
0.907598736,-3.985038227,-1.11E-06,,,
0.881972364,-4.089891561,-9.82E-07,,,
0.812105505,-4.00571381,-1.11E-06,,,
-1.266049011,-1.941241922,-3.37E-06,,,
-1.167980896,-1.995797034,-3.38E-06,,,
-1.069912781,-2.050352146,-3.38E-06,,,
-1.169373879,-1.880820811,-3.48E-06,,,
-1.071305764,-1.935375923,-3.49E-06,,,
-1.072698747,-1.8203997,-3.59E-06,,,
-1.15459309,-1.762479192,-3.59E-06,,,
-1.251268222,-1.822900303,-3.48E-06,,,
-1.236487434,-1.704558685,-3.59E-06,,,
-1.436715645,-1.413240162,-3.68E-06,,,
-1.365315458,-1.479695772,-3.68E-06,,,
-1.293915271,-1.546151382,-3.68E-06,,,
-1.340848952,-1.379208978,-3.77E-06,,,
-1.269448765,-1.445664588,-3.77E-06,,,
-1.244982259,-1.345177793,-3.86E-06,,,
-1.30358758,-1.279740168,-3.86E-06,,,
-1.399454272,-1.313771352,-3.77E-06,,,
-1.3621929,-1.214302542,-3.86E-06,,,
-1.227564842,-1.59760929,-3.69E-06,,,
-1.145670498,-1.655529797,-3.69E-06,,,
-1.063776154,-1.713450305,-3.69E-06,,,
-1.136747906,-1.548580402,-3.78E-06,,,
-1.054853562,-1.60650091,-3.78E-06,,,
-1.04593097,-1.499551515,-3.87E-06,,,
-1.112281399,-1.448093608,-3.87E-06,,,
-1.203098335,-1.497122495,-3.78E-06,,,
-1.178631829,-1.3966357,-3.87E-06,,,
-0.930333781,-2.479492803,-2.99E-06,,,
-0.80577146,-2.518867072,-3.00E-06,,,
-0.681209138,-2.558241341,-3.00E-06,,,
-0.841905125,-2.388223172,-3.13E-06,,,
-0.717342804,-2.427597441,-3.13E-06,,,
-0.753476469,-2.296953541,-3.27E-06,,,
-0.858490912,-2.253078484,-3.27E-06,,,
-0.946919568,-2.344348115,-3.13E-06,,,
-0.963505355,-2.209203426,-3.27E-06,,,
-0.98345295,-2.088431771,-3.38E-06,,,
-0.878438507,-2.132306828,-3.39E-06,,,
-0.773424064,-2.176181885,-3.39E-06,,,
-0.898386101,-2.011535172,-3.50E-06,,,
-0.793371658,-2.055410229,-3.50E-06,,,
-0.813319253,-1.934638574,-3.61E-06,,,
-0.899779084,-1.896558949,-3.61E-06,,,
-0.984845932,-1.973455548,-3.50E-06,,,
-0.986238915,-1.858479325,-3.60E-06,,,
1.263132379,-4.504960868,-3.60E-07,,,
1.287594377,-4.393452263,-4.81E-07,,,
1.370074114,-4.473633919,-3.60E-07,,,
1.394536112,-4.362125314,-4.78E-07,,,
1.312056376,-4.281943658,-6.03E-07,,,
1.526719148,-4.103087959,-7.27E-07,,,
1.427671645,-4.135979307,-7.31E-07,,,
1.510151381,-4.216160963,-6.02E-07,,,
1.411103878,-4.249052311,-6.04E-07,,,
1.328624142,-4.168870654,-7.32E-07,,,
1.493583615,-4.329233967,-4.78E-07,,,
1.347289529,-4.592019953,-2.36E-07,,,
-1.614256229,-0.630633562,-3.94E-06,,,
-1.641276227,-0.554328883,-3.94E-06,,,
-1.544482406,-0.563423451,-4.02E-06,,,
-1.571502404,-0.487118772,-4.01E-06,,,
-1.474708583,-0.49621334,-4.09E-06,,,
-1.668296225,-0.478024204,-3.93E-06,,,
-1.545628638,-0.361401761,-4.06E-06,,,
-1.606962432,-0.419712982,-4.00E-06,,,
-1.51016861,-0.42880755,-4.08E-06,,,
-1.43998963,-0.731483914,-4.04E-06,,,
-1.521336437,-0.7202705,-3.98E-06,,,
-1.479742623,-0.804876254,-3.98E-06,,,
-1.56108943,-0.79366284,-3.92E-06,,,
-1.602683245,-0.709057087,-3.92E-06,,,
-1.519495616,-0.878268594,-3.92E-06,,,
-1.451562614,-0.653060389,-4.06E-06,,,
-1.532909422,-0.641846976,-4.00E-06,,,
-1.463135599,-0.574636865,-4.08E-06,,,
-1.464376644,-0.931543309,-3.94E-06,,,
-1.418226515,-0.99727797,-3.94E-06,,,
-1.372076386,-1.063012631,-3.94E-06,,,
-1.36950468,-0.911425684,-4.02E-06,,,
-1.323354551,-0.977160345,-4.02E-06,,,
-1.274632716,-0.891308059,-4.10E-06,,,
-1.384870659,-0.784758629,-4.07E-06,,,
-1.424623651,-0.858150969,-4.00E-06,,,
-1.329751687,-0.838033344,-4.08E-06,,,
